0,744,0.009408602,0.080645161,26,60,0,0,0,0,0
1,744,0.001344086,0.420698925,313,313,0,0,0,0,0
2,744,0.010752688,0.127688172,44,95,0,0,0,0,0
3,744,0.00672043,0.045698925,10,34,0,0,0,0,0
4,744,0.018817204,0.119623656,56,89,0,0,0,0,0
5,744,0.009408602,0.044354839,17,33,0,0,0,0,0
6,744,0.012096774,0.965053763,102,718,0,0,0,0,0
7,744,0.004032258,0.004032258,1,3,0,0,0,0,0
8,744,0.045698925,0.045698925,1,34,0,0,0,0,0
9,744,0.001344086,0.010752688,8,8,0,0,0,0,0
10,744,0.001344086,0.102150538,76,76,0,0,0,0,0
11,744,0.012096774,0.107526882,22,80,0,2.666666667,0,0.3,0
12,744,0.005376344,0.23655914,171,176,0,0,0,0,0
13,744,0.063172043,1.233870968,90,918,0,0,0,0,0
14,744,0.021505376,0.63844086,62,475,0,0,0,0,0
15,744,0.009408602,0.077956989,25,58,0,0,0,0,0
16,744,0.001344086,0.004032258,3,3,0,0,0,0,0
17,744,0.008064516,0.032258065,4,24,0,0,0,0,0
18,744,0.063172043,6.286290323,584,4677,0,0,0,0,0
19,744,0.037634409,0.564516129,15,420,0,0,0,0,0
20,744,0.002688172,0.02016129,12,15,0,0,0,0,0
21,744,0.061827957,0.372311828,32,277,0,0,0,0,0
22,744,0.009408602,0.336021505,82,250,0,0,0,0,0
23,744,0.010752688,0.021505376,2,16,0,0,0,0,0
24,744,0.001344086,0.134408602,100,100,0,0,0,0,0
25,744,0.00672043,0.887096774,164,660,0,0,0,0,0
26,744,0.080645161,2.365591398,154,1760,0,1.066666667,0,0.133333333,0
27,744,0.001344086,1.206989247,898,898,0,0,0,0,0
28,744,0.002688172,0.081989247,57,61,0,0,0,0,0
29,744,0.008064516,1.622311828,366,1207,0,0,0,0,0
30,744,0.009408602,0.034946237,6,26,0,0,0,0,0
31,744,0.001344086,0.001344086,1,1,0,0,0,0,0
32,744,0.001344086,0.010752688,8,8,0,0,0,0,0
33,744,0.021505376,0.059139785,8,44,0,0,0,0,0
34,744,0.021505376,0.044354839,3,33,0,0,0,0,0
35,744,0.001344086,0.119623656,89,89,0,0,0,0,0
36,744,0.004032258,0.004032258,1,3,0,0,0,0,0
37,744,0.010752688,0.428763441,176,319,0,0,0,0,0
38,744,0.022849462,0.170698925,18,127,0,0,0,0,0
39,744,0.00672043,0.00672043,1,5,0,0,0,0,0
40,744,0.001344086,0.00672043,5,5,0,0,0,0,0
41,744,0.049731183,26.77956989,2916,19924,0,0,0,0,0
42,744,0.01344086,0.040322581,3,30,0,0,0,0,0
43,744,0.00672043,0.134408602,20,100,0,0,0,0,0
44,744,0.004032258,0.076612903,19,57,0,0,0,0,0
45,744,0.047043011,11.59005376,1215,8623,6.428571429,2.3,0.714285714,0.3,0
46,744,0.017473118,0.075268817,8,56,0,0.2,0,0.1,0
47,744,0.022849462,0.069892473,9,52,0,0,0,0,0
48,744,0.009408602,0.622311828,69,463,0,0,0,0,0
49,744,0.043010753,1.35483871,101,1008,0,0,0,0,0
50,744,0.02016129,0.02688172,4,20,0.714285714,0.333333333,0.714285714,0.333333333,0
51,744,0.001344086,0.174731183,130,130,0,0,0,0,0
52,744,0.00672043,0.00672043,1,5,0,0,0,0,0
53,744,0.002688172,0.02688172,10,20,0,0,0,0,0
54,744,0.00672043,0.071236559,21,53,0,0,0,0,0
55,744,0.005376344,0.005376344,1,4,0,0,0,0,0
56,744,0.103494624,1.143817204,44,851,4.285714286,17.23333333,0.714285714,0.7,0
57,744,0.001344086,0.001344086,1,1,0,0,0,0,0
58,744,0.002688172,0.38172043,142,284,0,0,0,0,0
59,744,0.069892473,1.536290323,50,1143,0,0,0,0,0
60,744,0.008064516,0.34811828,59,259,0,0,0,0,0
61,744,0.037634409,8.366935484,411,6225,0,0,0,0,0
62,744,0.005376344,0.052419355,20,39,0,0,0,0,0
63,744,0.001344086,0.001344086,1,1,0,0,0,0,0
64,744,0.004032258,0.010752688,3,8,0.285714286,0.066666667,0.142857143,0.033333333,0
65,744,0.002688172,0.297043011,175,221,0,0,0,0,0
66,745,0.002684564,0.02147651,15,16,0,0,0,0,0
67,744,0.010752688,0.552419355,105,411,0,0,0,0,0
68,744,0.071236559,0.498655914,7,371,0,0,0,0,0
69,744,0.033602151,0.797043011,45,593,0,0,0,0,0
70,744,0.022849462,0.301075269,16,224,0,0,0,0,0
71,744,0.008064516,0.016129032,2,12,0,0,0,0,0
72,744,0.001344086,0.01344086,10,10,0,0,0,0,0
73,744,0.010752688,0.010752688,1,8,0,0,0,0,0
74,744,0.012096774,0.498655914,63,371,26.14285714,11.96666667,0.428571429,0.266666667,0
75,744,0.025537634,0.672043011,211,500,0,0,0,0,0
76,744,0.064516129,0.072580645,2,54,0,0,0,0,0
77,744,0.005376344,1.602150538,298,1192,0,0,0,0,0
78,744,0.056451613,0.865591398,46,644,0,1.333333333,0,0.033333333,0
79,744,0.012096774,0.02016129,2,15,0,0,0,0,0
80,744,0.014784946,6.534946237,1269,4862,0,0,0,0,0
81,744,0.005376344,0.052419355,12,39,0,0,0,0,0
82,744,0.00672043,0.094086022,14,70,0,0,0,0,0
83,744,0.002688172,0.799731183,325,595,0,0,0,0,0
84,744,0.002688172,0.021505376,8,16,0,0,0,0,0
85,744,0.010752688,0.021505376,2,16,0,0,0,0,0
86,744,0.002688172,0.452956989,298,337,0,0,0,0,0
87,744,0.014784946,0.22311828,28,166,0,0,0,0,0
88,744,0.017473118,2.72983871,297,2031,0,0,0,0,0
89,744,0.049731183,4.247311828,271,3160,0,0,0,0,0
90,744,0.040322581,4.908602151,774,3652,0,0,0,0,0
91,744,0.009408602,0.088709677,10,66,0,0,0,0,0
92,744,0.001344086,0.096774194,72,72,0,0,0,0,0
93,744,0.057795699,0.13172043,5,98,0,0,0,0,0
94,744,0.00672043,0.740591398,247,551,0,0,0,0,0
95,744,0.002688172,0.048387097,18,36,0,0,0,0,0
96,744,0.010752688,0.387096774,41,288,0,0,0,0,0
97,744,0.012096774,0.610215054,56,454,0,0,0,0,0
98,744,0.005376344,0.024193548,6,18,0,0.6,0,0.133333333,0
99,744,0.024193548,0.225806452,26,168,0,0,0,0,0
100,744,0.01344086,0.025537634,4,19,0,0,0,0,0
101,744,0.009408602,0.325268817,147,242,0,0,0,0,0
102,744,0.100806452,0.141129032,11,105,0,0,0,0,0
103,744,0.005376344,0.005376344,1,4,0,0,0,0,0
104,744,0.002688172,0.012096774,8,9,0,0,0,0,0
105,744,0.030913978,0.745967742,40,555,0,0,0,0,0
106,744,0.033602151,0.672043011,20,500,0,0,0,0,0
107,744,0.02016129,18.15591398,2943,13508,0,0,0,0,0
108,744,0.154569892,0.772849462,13,575,0,0,0,0,0
109,744,0.037634409,1.377688172,50,1025,0,0,0,0,0
110,744,0.061827957,1.725806452,186,1284,0,0,0,0,0
111,744,0.002688172,0.018817204,7,14,0,0,0,0,0
112,744,0.021505376,0.034946237,2,26,0,0,0,0,0
113,744,0.002688172,0.051075269,19,38,0,0,0,0,0
114,744,0.001344086,0.030913978,23,23,0,0,0,0,0
115,744,0.002688172,0.034946237,13,26,0,0,0,0,0
116,744,0.022849462,0.119623656,12,89,0,0,0,0,0
117,744,0.034946237,0.22983871,14,171,0,0,0,0,0
118,744,0.048387097,0.408602151,26,304,0,0.6,0,0.1,0
119,744,0.02688172,4.461021505,705,3319,0,0,0,0,0
120,744,0.02016129,11.15188172,1219,8297,0,0,0,0,0
121,744,0.018817204,1.193548387,92,888,0,0,0,0,0
122,744,0.002688172,0.008064516,3,6,0,0,0,0,0
123,744,0.030913978,1.122311828,80,835,0,0,0,0,0
124,744,0.001344086,0.815860215,607,607,0,0,0,0,0
125,744,0.001344086,0.225806452,168,168,0,0,0,0,0
126,744,0.047043011,0.047043011,1,35,0,0,0,0,0
127,744,0.002688172,0.010752688,4,8,0,0,0,0,0
128,744,0.001344086,0.018817204,14,14,0,0,0,0,0
129,744,0.001344086,0.008064516,6,6,0,0,0,0,0
130,744,0.001344086,0.001344086,1,1,0,0,0,0,0
131,744,0.055107527,0.584677419,28,435,0,0,0,0,0
132,744,0.00672043,0.159946237,58,119,0,0,0,0,0
133,744,0.016129032,4.266129032,896,3174,0,0,0,0,0
134,744,0.001344086,0.001344086,1,1,0,0.033333333,0,0.033333333,0
135,744,0.02016129,3.75672043,633,2795,0,0,0,0,0
136,744,0.004032258,0.008064516,2,6,0,0,0,0,0
137,744,0.001344086,0.008064516,6,6,0,0,0,0,0
138,744,0.189516129,8.489247312,304,6316,0,5,0,0.2,0
139,744,0.041666667,0.36155914,11,269,0,0,0,0,0
140,744,0.034946237,0.422043011,72,314,0,0,0,0,0
141,744,0.086021505,0.693548387,26,516,0,0,0,0,0
142,744,0.010752688,0.083333333,30,62,0,0.066666667,0,0.033333333,0
143,744,0.01344086,0.237903226,30,177,0,0,0,0,0
144,744,0.206989247,97.41935484,1780,72480,0,0,0,0,0
145,744,0.012096774,0.012096774,1,9,0,0,0,0,0
146,744,0.002688172,0.240591398,177,179,0,0,0,0,0
147,744,0.002688172,0.795698925,336,592,0,0,0,0,0
148,744,0.016129032,0.064516129,7,48,0,0,0,0,0
149,744,0.044354839,0.096774194,3,72,0,0.133333333,0,0.133333333,0
150,744,0.008064516,0.008064516,1,6,0,0,0,0,0
151,744,0.004032258,0.185483871,46,138,0,0,0,0,0
152,744,0.014784946,1.041666667,135,775,0,0,0,0,0
153,744,0.016129032,0.106182796,8,79,0,0,0,0,0
154,744,0.086021505,0.146505376,4,109,0,0,0,0,0
155,744,0.029569892,0.192204301,10,143,0,0,0,0,0
156,744,0.025537634,0.325268817,30,242,0,0,0,0,0
157,744,0.185483871,25.47177419,480,18951,0,0,0,0,0
158,744,0.068548387,1.51344086,69,1126,48.71428571,14.13333333,0.714285714,0.5,0
159,744,0.01344086,0.060483871,30,45,0,0,0,0,0
160,744,0.001344086,0.001344086,1,1,0,0,0,0,0
161,744,0.001344086,0.022849462,17,17,0,0,0,0,0
162,744,0.024193548,0.545698925,33,406,0,0,0,0,0
163,744,0.009408602,0.018817204,2,14,0,0,0,0,0
164,744,0.012096774,0.012096774,1,9,0,0,0,0,0
165,744,0.00672043,0.02016129,3,15,0,0,0,0,0
166,744,0.004032258,0.008064516,2,6,0,0,0,0,0
167,744,0.014784946,0.27016129,47,201,0,0,0,0,0
168,744,0.009408602,0.018817204,5,14,0,0,0,0,0
169,744,0.036290323,0.119623656,6,89,0,0,0,0,0
170,748,0.152406417,110.1991979,4342,82429,41.14285714,39.16666667,0.571428571,0.6,0
171,744,0.075268817,0.331989247,12,247,2.857142857,2,0.714285714,0.5,0
172,744,0.002688172,0.032258065,12,24,0,0,0,0,0
173,750,0.070666667,4.206666667,412,3155,0,0,0,0,0
174,744,0.00672043,0.561827957,183,418,0,0,0,0,0
175,744,0.002688172,0.069892473,26,52,0,0,0,0,0
176,744,0.028225806,0.35483871,43,264,0,0,0,0,0
177,744,0.017473118,0.454301075,26,338,0,0,0,0,0
178,744,0.022849462,1.267473118,454,943,0,0,0,0,0
179,744,0.002688172,0.182795699,121,136,0,4.033333333,0,0.033333333,0
180,744,0.057795699,100.7405914,4313,74951,0,0,0,0,0
181,744,0.001344086,0.004032258,3,3,0,0,0,0,0
182,744,0.053763441,4.477150538,237,3331,0,0,0,0,0
183,744,0.064516129,0.14516129,6,108,0,0,0,0,0
184,744,0.017473118,0.786290323,142,585,0,0,0,0,0
185,744,0.00672043,0.251344086,45,187,0,0,0,0,0
186,744,0.005376344,0.049731183,10,37,0,0,0,0,0
187,744,0.001344086,0.030913978,23,23,0,0,0,0,0
188,744,0.008064516,0.823924731,442,613,0,0,0,0,0
189,744,0.002688172,0.008064516,3,6,0,0,0,0,0
190,744,0.001344086,0.100806452,75,75,0,0,0,0,0
191,744,0.032258065,0.290322581,17,216,0,0,0,0,0
192,744,0.030913978,1.122311828,127,835,0,0,0,0,0
193,744,0.01344086,11.67741935,2714,8688,474.8571429,110.8,0.285714286,0.066666667,0
194,744,0.017473118,0.037634409,4,28,0,0,0,0,0
195,744,0.00672043,0.02016129,3,15,0,0,0,0,0
196,744,0.002688172,3.00672043,1133,2237,0,0,0,0,0
197,744,0.004032258,0.065860215,17,49,0,0,0,0,0
198,744,0.069892473,0.091397849,2,68,0,0,0,0,0
199,744,0.002688172,0.126344086,47,94,0,0,0,0,0
200,744,0.012096774,0.012096774,1,9,0,0,0,0,0
201,744,0.005376344,2.434139785,544,1811,0,0,0,0,0
202,744,0.043010753,0.629032258,41,468,0,0,0,0,0
203,744,0.024193548,0.061827957,10,46,0,0.666666667,0,0.1,0
204,744,0.048387097,48.86155914,1500,36353,0,0,0,0,0
205,744,0.005376344,0.083333333,50,62,0,0,0,0,0
206,744,0.02016129,0.040322581,2,30,0,0,0,0,0
207,744,0.009408602,1.552419355,165,1155,0,0,0,0,0
208,744,0.001344086,0.029569892,22,22,0,0,0,0,0
209,744,0.022849462,10.83467742,1055,8061,0,0,0,0,0
210,744,0.001344086,0.025537634,19,19,0,0,0,0,0
211,744,0.018817204,0.212365591,18,158,0,0,0,0,0
